alpha,cash,dix,gamma,i_value,index,p_value,simrun,time,
0.2,527494022,13779,0.3,1068953722,SP500_50,533677069,3,1472540400,
,,,,,,,,,
0.2,502704279,13780,0.3,1068671176,SP500_50,558294443,3,1472626800,
,,,,,,,,,
0.2,502704279,13781,0.3,1071522313,SP500_50,560090624,3,1472713200,
,,,,,,,,,
0.2,25,13782,0.3,1074772644,SP500_50,1065702512,3,1472799600,
,,,,,,,,,
0.2,503945309,13783,0.3,1084481291,SP500_50,569515217,3,1473145200,
,,,,,,,,,
0.2,529212469,13784,0.3,1087112179,SP500_50,546198806,3,1473231600,
,,,,,,,,,
0.2,28,13785,0.3,1085104258,SP500_50,1077042568,3,1473318000,
,,,,,,,,,
0.2,525199985,13786,0.3,1048010115,SP500_50,526968001,3,1473404400,
,,,,,,,,,
0.2,500395488,13787,0.3,1068977730,SP500_50,560390556,3,1473663600,
,,,,,,,,,
0.2,50131093,13788,0.3,1047889011,SP500_50,997945472,3,1473750000,
,,,,,,,,,
0.2,50131093,13789,0.3,1046697964,SP500_50,997626025,3,1473836400,
,,,,,,,,,
0.2,168305,13790,0.3,1058044462,SP500_50,1056982088,3,1473922800,
,,,,,,,,,
0.2,24064968,13791,0.3,1053508809,SP500_50,1030318872,3,1474009200,
,,,,,,,,,
0.2,24064968,13792,0.3,1046463888,SP500_50,1019597175,3,1474268400,
,,,,,,,,,
0.2,72734759,13793,0.3,1044367698,SP500_50,969709550,3,1474354800,
,,,,,,,,,
0.2,21,13794,0.3,1057696339,SP500_50,1053082135,3,1474441200,
,,,,,,,,,
0.2,73264331,13795,0.3,1069547783,SP500_50,987259425,3,1474527600,
,,,,,,,,,
0.2,73264331,13796,0.3,1073442172,SP500_50,991152366,3,1474614000,
,,,,,,,,,
0.2,59614562,13797,0.3,1067623935,SP500_50,996820192,3,1474873200,
,,,,,,,,,
0.2,73192169,13798,0.3,1074718901,SP500_50,989115829,3,1474959600,
,,,,,,,,,
0.2,59519334,13799,0.3,1057478518,SP500_50,996404065,3,1475046000,
,,,,,,,,,
0.2,73119595,13800,0.3,1055197395,SP500_50,981642696,3,1475132400,
,,,,,,,,,
0.2,19,13801,0.3,1052040688,SP500_50,1052235929,3,1475218800,
,,,,,,,,,
0.2,45589,13802,0.3,1053010864,SP500_50,1050070353,3,1475478000,
,,,,,,,,,
0.2,510,13803,0.3,1035567612,SP500_50,1037146962,3,1475564400,
,,,,,,,,,
0.2,71039859,13804,0.3,1023540283,SP500_50,948206583,3,1475650800,
,,,,,,,,,
0.2,56651611,13805,0.3,1022681445,SP500_50,962572583,3,1475737200,
,,,,,,,,,
0.2,56651611,13806,0.3,1018626804,SP500_50,957727737,3,1475823600,
,,,,,,,,,
0.2,428323,13807,0.3,1022805766,SP500_50,1018781077,3,1476082800,
,,,,,,,,,
0.2,20,13808,0.3,1020635393,SP500_50,1014460920,3,1476169200,
,,,,,,,,,
0.2,20,13809,0.3,1026413104,SP500_50,1022274357,3,1476255600,
,,,,,,,,,
0.2,20,13810,0.3,1026411020,SP500_50,1022253689,3,1476342000,
,,,,,,,,,
0.2,20,13811,0.3,1025072561,SP500_50,1021507625,3,1476428400,
,,,,,,,,,
0.2,100902828,13812,0.3,1026864794,SP500_50,922202878,3,1476687600,
,,,,,,,,,
0.2,103886,13813,0.3,1028790116,SP500_50,1021092881,3,1476774000,
,,,,,,,,,
0.2,13,13814,0.3,1030871365,SP500_50,1023737149,3,1476860400,
,,,,,,,,,
0.2,13,13815,0.3,1010406086,SP500_50,1000254862,3,1476946800,
,,,,,,,,,
0.2,94258083,13816,0.3,987308975,SP500_50,884628110,3,1477033200,
,,,,,,,,,
0.2,16,13817,0.3,979680086,SP500_50,978916227,3,1477292400,
,,,,,,,,,
0.2,93035810,13818,0.3,974234625,SP500_50,878137247,3,1477378800,
,,,,,,,,,
0.2,78731546,13819,0.3,968623025,SP500_50,888821220,3,1477465200,
,,,,,,,,,
0.2,93236979,13820,0.3,985175459,SP500_50,895431870,3,1477551600,
,,,,,,,,,
0.2,93236942,13821,0.3,982684288,SP500_50,891972638,3,1477638000,
,,,,,,,,,
0.2,453960,13822,0.3,982399595,SP500_50,985027758,3,1477897200,
,,,,,,,,,
0.2,453997,13823,0.3,971931964,SP500_50,974857393,3,1477983600,
,,,,,,,,,
0.2,92380318,13824,0.3,959625241,SP500_50,868915153,3,1478070000,
,,,,,,,,,
0.2,499293908,13712,0.3,1016650921,SP500_50,503882375,4,1464159600,
,,,,,,,,,
0.2,499293908,13713,0.3,1022412382,SP500_50,507545850,4,1464246000,
,,,,,,,,,
0.2,33052289,13714,0.3,1028741515,SP500_50,977457230,4,1464332400,
,,,,,,,,,
0.2,499534518,13715,0.3,1033847753,SP500_50,513803015,4,1464678000,
,,,,,,,,,
0.2,20,13716,0.3,1023351944,SP500_50,1008379429,4,1464764400,
,,,,,,,,,
0.2,423691661,13717,0.3,1028487299,SP500_50,594473388,4,1464850800,
,,,,,,,,,
0.2,20,13718,0.3,1034488961,SP500_50,1018685176,4,1464937200,
,,,,,,,,,
0.2,490383142,13719,0.3,1034088664,SP500_50,533029872,4,1465196400,
,,,,,,,,,
0.2,24,13720,0.3,1049528219,SP500_50,1033929170,4,1465282800,
,,,,,,,,,
0.2,95113,13721,0.3,1048151771,SP500_50,1032764387,4,1465369200,
,,,,,,,,,
0.2,0,13722,0.3,1054506577,SP500_50,1039175554,4,1465455600,
,,,,,,,,,
0.2,494320937,13723,0.3,1063261924,SP500_50,549790445,4,1465542000,
,,,,,,,,,
0.2,566331047,13724,0.3,1059499947,SP500_50,474741106,4,1465801200,
,,,,,,,,,
0.2,435681345,13725,0.3,1065159644,SP500_50,608709928,4,1465887600,
,,,,,,,,,
0.2,27,13726,0.3,1063327698,SP500_50,1045393126,4,1465974000,
,,,,,,,,,
0.2,27,13727,0.3,1071862988,SP500_50,1054306973,4,1466060400,
,,,,,,,,,
0.2,27,13728,0.3,1078170214,SP500_50,1060324453,4,1466146800,
,,,,,,,,,
0.2,21838897,13729,0.3,1079164436,SP500_50,1039928324,4,1466406000,
,,,,,,,,,
0.2,6,13730,0.3,1086735409,SP500_50,1068834635,4,1466492400,
,,,,,,,,,
0.2,8353343,13731,0.3,1088636878,SP500_50,1062578859,4,1466578800,
,,,,,,,,,
0.2,32184283,13732,0.3,1103053581,SP500_50,1051368950,4,1466665200,
,,,,,,,,,
0.2,44188161,13733,0.3,1092604637,SP500_50,1031834820,4,1466751600,
,,,,,,,,,
0.2,533794371,13734,0.3,1098725339,SP500_50,550603832,4,1467010800,
,,,,,,,,,
0.2,533794371,13735,0.3,1102219248,SP500_50,554098621,4,1467097200,
,,,,,,,,,
0.2,533794371,13736,0.3,1113163467,SP500_50,558532831,4,1467183600,
,,,,,,,,,
0.2,620135834,13737,0.3,1130248153,SP500_50,480355614,4,1467270000,
,,,,,,,,,
0.2,541312712,13738,0.3,1137811755,SP500_50,562853641,4,1467356400,
,,,,,,,,,
0.2,28,13739,0.3,1137357848,SP500_50,1103321253,4,1467702000,
,,,,,,,,,
0.2,536424021,13740,0.3,1138903049,SP500_50,561847007,4,1467788400,
,,,,,,,,,
0.2,536424021,13741,0.3,1120773784,SP500_50,554429307,4,1467874800,
,,,,,,,,,
0.2,536424021,13742,0.3,1131602757,SP500_50,561218619,4,1467961200,
,,,,,,,,,
0.2,617213470,13743,0.3,1130688820,SP500_50,481129827,4,1468220400,
,,,,,,,,,
0.2,539351044,13744,0.3,1127200047,SP500_50,555035168,4,1468306800,
,,,,,,,,,
0.2,515255385,13745,0.3,1135700411,SP500_50,586439173,4,1468393200,
,,,,,,,,,
0.2,515255385,13746,0.3,1137486394,SP500_50,585658850,4,1468479600,
,,,,,,,,,
0.2,515255385,13747,0.3,1139321407,SP500_50,586102070,4,1468566000,
,,,,,,,,,
0.2,515255385,13748,0.3,1139238253,SP500_50,587119369,4,1468825200,
,,,,,,,,,
0.2,515255385,13749,0.3,1135113606,SP500_50,583968668,4,1468911600,
,,,,,,,,,
0.2,515255385,13750,0.3,1134190048,SP500_50,584335040,4,1468998000,
,,,,,,,,,
0.2,12,13751,0.3,1129219601,SP500_50,1096444617,4,1469084400,
,,,,,,,,,
0.2,12,13752,0.3,1144197219,SP500_50,1110964453,4,1469170800,
,,,,,,,,,
0.2,517937185,13753,0.3,1139315095,SP500_50,585410796,4,1469430000,
,,,,,,,,,
0.2,517937185,13754,0.3,1122365584,SP500_50,576187082,4,1469516400,
,,,,,,,,,
0.2,517937185,13755,0.3,1129561800,SP500_50,575506283,4,1469602800,
,,,,,,,,,
0.2,517937185,13756,0.3,1122075603,SP500_50,569029194,4,1469689200,
,,,,,,,,,
0.2,21401747,13757,0.3,1136947129,SP500_50,1071037849,4,1469775600,
,,,,,,,,,
0.2,589311801,13758,0.3,1126033096,SP500_50,493019355,4,1470034800,
,,,,,,,,,
0.2,612338156,13759,0.3,1119880541,SP500_50,464527278,4,1470121200,
,,,,,,,,,
0.2,508598083,13760,0.3,1118944801,SP500_50,567503623,4,1470207600,
,,,,,,,,,
0.2,508598083,13761,0.3,1118145723,SP500_50,567858223,4,1470294000,
,,,,,,,,,
0.2,534732076,13762,0.3,1116368846,SP500_50,539690552,4,1470380400,
,,,,,,,,,
0.2,534732076,13763,0.3,1114280105,SP500_50,540531149,4,1470639600,
,,,,,,,,,
0.2,509633983,13764,0.3,1116791077,SP500_50,566453540,4,1470726000,
,,,,,,,,,
0.2,16,13765,0.3,1119786888,SP500_50,1075886050,4,1470812400,
,,,,,,,,,
0.2,49202,13766,0.3,1122611053,SP500_50,1078139098,4,1470898800,
,,,,,,,,,
0.2,2,13767,0.3,1118463608,SP500_50,1074373817,4,1470985200,
,,,,,,,,,
0.2,503856000,13768,0.3,1114853237,SP500_50,564891350,4,1471244400,
,,,,,,,,,
0.2,528493571,13769,0.3,1092138399,SP500_50,531199210,4,1471330800,
,,,,,,,,,
0.2,605283684,13770,0.3,1093747861,SP500_50,457387321,4,1471417200,
,,,,,,,,,
0.2,605283684,13771,0.3,1085104297,SP500_50,454806614,4,1471503600,
,,,,,,,,,
0.2,524597762,13772,0.3,1075859611,SP500_50,532314060,4,1471590000,
,,,,,,,,,
0.2,456905175,13773,0.3,1075576726,SP500_50,600788576,4,1471849200,
,,,,,,,,,
0.2,524489446,13774,0.3,1076096888,SP500_50,535065754,4,1471935600,
,,,,,,,,,
0.2,499737097,13775,0.3,1075775854,SP500_50,559643063,4,1472022000,
,,,,,,,,,
0.2,524362232,13776,0.3,1080141427,SP500_50,536398855,4,1472108400,
,,,,,,,,,
0.2,499613146,13777,0.3,1068550274,SP500_50,554918934,4,1472194800,
,,,,,,,,,
0.2,499613146,13778,0.3,1076827450,SP500_50,559421558,4,1472454000,
,,,,,,,,,
0.2,524308893,13779,0.3,1073406295,SP500_50,533272448,4,1472540400,
,,,,,,,,,
0.2,499637261,13780,0.3,1073122573,SP500_50,557775027,4,1472626800,
,,,,,,,,,
0.2,499637261,13781,0.3,1075985586,SP500_50,559572069,4,1472713200,
,,,,,,,,,
0.2,24,13782,0.3,1079249456,SP500_50,1062117314,4,1472799600,
,,,,,,,,,
0.2,500870004,13783,0.3,1088998542,SP500_50,568991127,4,1473145200,
,,,,,,,,,
0.2,526017253,13784,0.3,1091640389,SP500_50,545793539,4,1473231600,
,,,,,,,,,
0.2,22,13785,0.3,1089624104,SP500_50,1073426364,4,1473318000,
,,,,,,,,,
0.2,522028995,13786,0.3,1052375451,SP500_50,526577046,4,1473404400,
,,,,,,,,,
0.2,497342451,13787,0.3,1073430403,SP500_50,559871215,4,1473663600,
,,,,,,,,,
0.2,497342451,13788,0.3,1052253843,SP500_50,547971929,4,1473750000,
,,,,,,,,,
0.2,497342451,13789,0.3,1051057834,SP500_50,547307893,4,1473836400,
,,,,,,,,,
0.2,1190722,13790,0.3,1062451595,SP500_50,1050811293,4,1473922800,
,,,,,,,,,
0.2,430208759,13791,0.3,1057897048,SP500_50,615697385,4,1474009200,
,,,,,,,,,
0.2,430208759,13792,0.3,1050822783,SP500_50,611120597,4,1474268400,
,,,,,,,,,
0.2,517536343,13793,0.3,1048717861,SP500_50,521427948,4,1474354800,
,,,,,,,,,
0.2,28,13794,0.3,1062102021,SP500_50,1042610709,4,1474441200,
,,,,,,,,,
0.2,521304460,13795,0.3,1074002830,SP500_50,529548648,4,1474527600,
,,,,,,,,,
0.2,521304460,13796,0.3,1077913441,SP500_50,531605824,4,1474614000,
,,,,,,,,,
0.2,496755776,13797,0.3,1072070969,SP500_50,551758513,4,1474873200,
,,,,,,,,,
0.2,521174678,13798,0.3,1079195488,SP500_50,530184767,4,1474959600,
,,,,,,,,,
0.2,496571207,13799,0.3,1061883293,SP500_50,552205855,4,1475046000,
,,,,,,,,,
0.2,521044086,13800,0.3,1059592669,SP500_50,525949034,4,1475132400,
,,,,,,,,,
0.2,23,13801,0.3,1056422812,SP500_50,1045579902,4,1475218800,
,,,,,,,,,
0.2,4994652,13802,0.3,1057397030,SP500_50,1041081663,4,1475478000,
,,,,,,,,,
0.2,4994652,13803,0.3,1039881120,SP500_50,1024044867,4,1475564400,
,,,,,,,,,
0.2,506644189,13804,0.3,1027803693,SP500_50,508680995,4,1475650800,
,,,,,,,,,
0.2,480723768,13805,0.3,1026941278,SP500_50,534665801,4,1475737200,
,,,,,,,,,
0.2,480723768,13806,0.3,1022869748,SP500_50,533483955,4,1475823600,
,,,,,,,,,
0.2,29598038,13807,0.3,1027066117,SP500_50,988833496,4,1476082800,
,,,,,,,,,
0.2,8508868,13808,0.3,1024886703,SP500_50,1008659904,4,1476169200,
,,,,,,,,,
0.2,8508868,13809,0.3,1030688481,SP500_50,1015161927,4,1476255600,
,,,,,,,,,
0.2,8508868,13810,0.3,1030686388,SP500_50,1015495264,4,1476342000,
,,,,,,,,,
0.2,8508868,13811,0.3,1029342354,SP500_50,1014296999,4,1476428400,
,,,,,,,,,
0.2,540020559,13812,0.3,1031142052,SP500_50,482584761,4,1476687600,
,,,,,,,,,
0.2,19525647,13813,0.3,1033075393,SP500_50,1001750322,4,1476774000,
,,,,,,,,,
0.2,19525647,13814,0.3,1035165312,SP500_50,1003469215,4,1476860400,
,,,,,,,,,
0.2,19525647,13815,0.3,1014614787,SP500_50,982859913,4,1476946800,
,,,,,,,,,
0.2,505739713,13816,0.3,991421469,SP500_50,463948054,4,1477033200,
,,,,,,,,,
0.2,14742588,13817,0.3,983760803,SP500_50,953244205,4,1477292400,
,,,,,,,,,
0.2,499372803,13818,0.3,978292659,SP500_50,460580990,4,1477378800,
,,,,,,,,,
0.2,474408948,13819,0.3,972657685,SP500_50,483720775,4,1477465200,
,,,,,,,,,
0.2,499723884,13820,0.3,989279066,SP500_50,471069899,4,1477551600,
,,,,,,,,,
0.2,11865431,13821,0.3,986777518,SP500_50,956610053,4,1477638000,
,,,,,,,,,
0.2,11865431,13822,0.3,986491639,SP500_50,961214812,4,1477897200,
,,,,,,,,,
0.2,11865431,13823,0.3,975980407,SP500_50,952636984,4,1477983600,
,,,,,,,,,
0.2,11865431,13824,0.3,963622422,SP500_50,942731968,4,1478070000,
,,,,,,,,,
0.2,499293908,13712,0.3,1020885635,SP500_50,503882375,5,1464159600,
,,,,,,,,,
0.2,499293908,13713,0.3,1026671094,SP500_50,507545850,5,1464246000,
,,,,,,,,,
0.2,33052289,13714,0.3,1033026590,SP500_50,977457230,5,1464332400,
,,,,,,,,,
0.2,499534518,13715,0.3,1038154098,SP500_50,513803015,5,1464678000,
,,,,,,,,,
0.2,20,13716,0.3,1027614570,SP500_50,1008379429,5,1464764400,
,,,,,,,,,
0.2,492156335,13717,0.3,1032771316,SP500_50,525333606,5,1464850800,
,,,,,,,,,
0.2,6208804,13718,0.3,1038797977,SP500_50,1013094261,5,1464937200,
,,,,,,,,,
0.2,50755566,13719,0.3,1038396012,SP500_50,974709607,5,1465196400,
,,,,,,,,,
0.2,4,13720,0.3,1053899879,SP500_50,1044707481,5,1465282800,
,,,,,,,,,
0.2,102656,13721,0.3,1052517697,SP500_50,1040592994,5,1465369200,
,,,,,,,,,
0.2,1,13722,0.3,1058898973,SP500_50,1048718069,5,1465455600,
,,,,,,,,,
0.2,56696086,13723,0.3,1067690789,SP500_50,1004538559,5,1465542000,
,,,,,,,,,
0.2,437326,13724,0.3,1063913142,SP500_50,1058254737,5,1465801200,
,,,,,,,,,
0.2,25818725,13725,0.3,1069596414,SP500_50,1040597164,5,1465887600,
,,,,,,,,,
0.2,6,13726,0.3,1067756837,SP500_50,1064495567,5,1465974000,
,,,,,,,,,
0.2,6,13727,0.3,1076327679,SP500_50,1076599307,5,1466060400,
,,,,,,,,,
0.2,6,13728,0.3,1082661178,SP500_50,1082896743,5,1466146800,
,,,,,,,,,
0.2,242687,13729,0.3,1083659541,SP500_50,1082979931,5,1466406000,
,,,,,,,,,
0.2,15,13730,0.3,1091262050,SP500_50,1090169296,5,1466492400,
,,,,,,,,,
0.2,35,13731,0.3,1093171439,SP500_50,1089243812,5,1466578800,
,,,,,,,,,
0.2,2,13732,0.3,1107648192,SP500_50,1102397903,5,1466665200,
,,,,,,,,,
0.2,35,13733,0.3,1097155725,SP500_50,1097070091,5,1466751600,
,,,,,,,,,
0.2,72467040,13734,0.3,1103301922,SP500_50,1031023494,5,1467010800,
,,,,,,,,,
0.2,72467040,13735,0.3,1106810384,SP500_50,1033996747,5,1467097200,
,,,,,,,,,
0.2,72467040,13736,0.3,1117800190,SP500_50,1039618381,5,1467183600,
,,,,,,,,,
0.2,119534417,13737,0.3,1134956039,SP500_50,1007415917,5,1467270000,
,,,,,,,,,
0.2,75989810,13738,0.3,1142551147,SP500_50,1058173330,5,1467356400,
,,,,,,,,,
0.2,9,13739,0.3,1142095349,SP500_50,1138240658,5,1467702000,
,,,,,,,,,
0.2,75303533,13740,0.3,1143646987,SP500_50,1058015897,5,1467788400,
,,,,,,,,,
0.2,75303533,13741,0.3,1125442206,SP500_50,1042223892,5,1467874800,
,,,,,,,,,
0.2,75303533,13742,0.3,1136316286,SP500_50,1052884758,5,1467961200,
,,,,,,,,,
0.2,75303586,13743,0.3,1135398543,SP500_50,1053602709,5,1468220400,
,,,,,,,,,
0.2,75303586,13744,0.3,1131895237,SP500_50,1046515939,5,1468306800,
,,,,,,,,,
0.2,61579924,13745,0.3,1140431008,SP500_50,1071417583,5,1468393200,
,,,,,,,,,
0.2,61579924,13746,0.3,1142224431,SP500_50,1068877055,5,1468479600,
,,,,,,,,,
0.2,61579924,13747,0.3,1144067086,SP500_50,1069132381,5,1468566000,
,,,,,,,,,
0.2,61579924,13748,0.3,1143983586,SP500_50,1070896370,5,1468825200,
,,,,,,,,,
0.2,61579924,13749,0.3,1139841759,SP500_50,1066073532,5,1468911600,
,,,,,,,,,
0.2,61579924,13750,0.3,1138914354,SP500_50,1065248469,5,1468998000,
,,,,,,,,,
0.2,14,13751,0.3,1133923203,SP500_50,1121784522,5,1469084400,
,,,,,,,,,
0.2,14,13752,0.3,1148963209,SP500_50,1136444797,5,1469170800,
,,,,,,,,,
0.2,61900435,13753,0.3,1144060748,SP500_50,1069118991,5,1469430000,
,,,,,,,,,
0.2,61900435,13754,0.3,1127040637,SP500_50,1049931804,5,1469516400,
,,,,,,,,,
0.2,61900435,13755,0.3,1134266828,SP500_50,1056158544,5,1469602800,
,,,,,,,,,
0.2,61900435,13756,0.3,1126749448,SP500_50,1046378122,5,1469689200,
,,,,,,,,,
0.2,64749,13757,0.3,1141682919,SP500_50,1118207301,5,1469775600,
,,,,,,,,,
0.2,104197109,13758,0.3,1130723426,SP500_50,997018727,5,1470034800,
,,,,,,,,,
0.2,117311749,13759,0.3,1124545242,SP500_50,974220264,5,1470121200,
,,,,,,,,,
0.2,61764907,13760,0.3,1123605605,SP500_50,1028014669,5,1470207600,
,,,,,,,,,
0.2,61764907,13761,0.3,1122803199,SP500_50,1028607589,5,1470294000,
,,,,,,,,,
0.2,75758162,13762,0.3,1121018920,SP500_50,1009629252,5,1470380400,
,,,,,,,,,
0.2,75758162,13763,0.3,1118921479,SP500_50,1009407590,5,1470639600,
,,,,,,,,,
0.2,61759136,13764,0.3,1121442910,SP500_50,1024790557,5,1470726000,
,,,,,,,,,
0.2,29,13765,0.3,1124451200,SP500_50,1088985307,5,1470812400,
,,,,,,,,,
0.2,27422,13766,0.3,1127287129,SP500_50,1089931981,5,1470898800,
,,,,,,,,,
0.2,3,13767,0.3,1123122407,SP500_50,1085630422,5,1470985200,
,,,,,,,,,
0.2,60718224,13768,0.3,1119496998,SP500_50,1023350708,5,1471244400,
,,,,,,,,,
0.2,74532845,13769,0.3,1096687545,SP500_50,993259784,5,1471330800,
,,,,,,,,,
0.2,115649530,13770,0.3,1098303710,SP500_50,959246137,5,1471417200,
,,,,,,,,,
0.2,115649530,13771,0.3,1089624143,SP500_50,953833802,5,1471503600,
,,,,,,,,,
0.2,72358012,13772,0.3,1080340950,SP500_50,989781187,5,1471590000,
,,,,,,,,,
0.2,34830465,13773,0.3,1080056887,SP500_50,1029062577,5,1471849200,
,,,,,,,,,
0.2,72297964,13774,0.3,1080579216,SP500_50,993674194,5,1471935600,
,,,,,,,,,
0.2,58578988,13775,0.3,1080256844,SP500_50,1005956696,5,1472022000,
,,,,,,,,,
0.2,72227455,13776,0.3,1084640601,SP500_50,996000530,5,1472108400,
,,,,,,,,,
0.2,58578820,13777,0.3,1073001166,SP500_50,997175966,5,1472194800,
,,,,,,,,,
0.2,58578820,13778,0.3,1081312820,SP500_50,1005368085,5,1472454000,
,,,,,,,,,
0.2,72198040,13779,0.3,1077877415,SP500_50,987878800,5,1472540400,
,,,,,,,,,
0.2,58553504,13780,0.3,1077592511,SP500_50,1002238166,5,1472626800,
,,,,,,,,,
0.2,58553504,13781,0.3,1080467449,SP500_50,1006284487,5,1472713200,
,,,,,,,,,
0.2,10,13782,0.3,1083744914,SP500_50,1071057589,5,1472799600,
,,,,,,,,,
0.2,58464268,13783,0.3,1093534610,SP500_50,1024254587,5,1473145200,
,,,,,,,,,
0.2,72527019,13784,0.3,1096187461,SP500_50,1013929741,5,1473231600,
,,,,,,,,,
0.2,0,13785,0.3,1094162777,SP500_50,1084772164,5,1473318000,
,,,,,,,,,
0.2,71977120,13786,0.3,1056758970,SP500_50,978244915,5,1473404400,
,,,,,,,,,
0.2,58251334,13787,0.3,1077901623,SP500_50,1006658250,5,1473663600,
,,,,,,,,,
0.2,58251334,13788,0.3,1056636855,SP500_50,985231425,5,1473750000,
,,,,,,,,,
0.2,58251334,13789,0.3,1055435865,SP500_50,985402627,5,1473836400,
,,,,,,,,,
0.2,162917,13790,0.3,1066877084,SP500_50,1052959626,5,1473922800,
,,,,,,,,,
0.2,22087520,13791,0.3,1062303567,SP500_50,1028330308,5,1474009200,
,,,,,,,,,
0.2,22087520,13792,0.3,1055199835,SP500_50,1016753086,5,1474268400,
,,,,,,,,,
0.2,70392889,13793,0.3,1053086145,SP500_50,968098132,5,1474354800,
,,,,,,,,,
0.2,4,13794,0.3,1066526055,SP500_50,1049317132,5,1474441200,
,,,,,,,,,
0.2,70905411,13795,0.3,1078476435,SP500_50,986954865,5,1474527600,
,,,,,,,,,
0.2,70905411,13796,0.3,1082403335,SP500_50,990878000,5,1474614000,
,,,,,,,,,
0.2,57341708,13797,0.3,1076536527,SP500_50,996578574,5,1474873200,
,,,,,,,,,
0.2,70833704,13798,0.3,1083690722,SP500_50,989175751,5,1474959600,
,,,,,,,,,
0.2,57253369,13799,0.3,1066306416,SP500_50,995599283,5,1475046000,
,,,,,,,,,
0.2,70761621,13800,0.3,1064006250,SP500_50,981935632,5,1475132400,
,,,,,,,,,
0.2,26,13801,0.3,1060823190,SP500_50,1050112197,5,1475218800,
,,,,,,,,,
0.2,45523,13802,0.3,1061801465,SP500_50,1048156802,5,1475478000,
,,,,,,,,,
0.2,483,13803,0.3,1044212596,SP500_50,1035153355,5,1475564400,
,,,,,,,,,
0.2,68747529,13804,0.3,1032084862,SP500_50,947833260,5,1475650800,
,,,,,,,,,
0.2,54453861,13805,0.3,1031218854,SP500_50,962027218,5,1475737200,
,,,,,,,,,
0.2,54453861,13806,0.3,1027130365,SP500_50,956851642,5,1475823600,
,,,,,,,,,
0.2,306435,13807,0.3,1031344214,SP500_50,1015938262,5,1476082800,
,,,,,,,,,
0.2,38,13808,0.3,1029155722,SP500_50,1011205015,5,1476169200,
,,,,,,,,,
0.2,38,13809,0.3,1034981666,SP500_50,1019074128,5,1476255600,
,,,,,,,,,
0.2,38,13810,0.3,1034979564,SP500_50,1019007224,5,1476342000,
,,,,,,,,,
0.2,38,13811,0.3,1033629932,SP500_50,1018401161,5,1476428400,
,,,,,,,,,
0.2,110988250,13812,0.3,1035437127,SP500_50,909813525,5,1476687600,
,,,,,,,,,
0.2,114267,13813,0.3,1037378521,SP500_50,1017633915,5,1476774000,
,,,,,,,,,
0.2,6,13814,0.3,1039477144,SP500_50,1019789917,5,1476860400,
,,,,,,,,,
0.2,6,13815,0.3,1018841020,SP500_50,995363543,5,1476946800,
,,,,,,,,,
0.2,60825795,13816,0.3,995551093,SP500_50,912227322,5,1477033200,
,,,,,,,,,
0.2,8,13817,0.3,987858517,SP500_50,973195067,5,1477292400,
,,,,,,,,,
0.2,60037048,13818,0.3,982367597,SP500_50,905515402,5,1477378800,
,,,,,,,,,
0.2,46678417,13819,0.3,976709151,SP500_50,915103492,5,1477465200,
,,,,,,,,,
0.2,60224918,13820,0.3,993399766,SP500_50,922640329,5,1477551600,
,,,,,,,,,
0.2,4,13821,0.3,990887799,SP500_50,978719323,5,1477638000,
,,,,,,,,,
0.2,4,13822,0.3,990600729,SP500_50,979095191,5,1477897200,
,,,,,,,,,
0.2,4,13823,0.3,980045713,SP500_50,969068939,5,1477983600,
,,,,,,,,,
0.2,14,13824,0.3,967636253,SP500_50,954672133,5,1478070000,"-12,964,106"
,,,,,,,,,
0.3,151,13712,0.3,1003910333,SP500_50,1003910181,1,1464159600,
,,,,,,,,,
0.3,10974886,13713,0.3,1009741946,SP500_50,998734035,1,1464246000,
,,,,,,,,,
0.3,10974948,13714,0.3,1015992643,SP500_50,1005009125,1,1464332400,
,,,,,,,,,
0.3,3932866,13715,0.3,1021035602,SP500_50,1017088377,1,1464678000,
,,,,,,,,,
0.3,3932945,13716,0.3,1010669864,SP500_50,1006863260,1,1464764400,
,,,,,,,,,
0.3,3933064,13717,0.3,1015741578,SP500_50,1011772300,1,1464850800,
,,,,,,,,,
0.3,3933011,13718,0.3,1021668863,SP500_50,1017584458,1,1464937200,
,,,,,,,,,
0.3,34286745,13719,0.3,1021273527,SP500_50,987051790,1,1465196400,
,,,,,,,,,
0.3,34286665,13720,0.3,1036521745,SP500_50,1002190272,1,1465282800,
,,,,,,,,,
0.3,32104164,13721,0.3,1035162355,SP500_50,1003320093,1,1465369200,
,,,,,,,,,
0.3,32104256,13722,0.3,1041438408,SP500_50,1009860354,1,1465455600,
,,,,,,,,,
0.3,32104251,13723,0.3,1050085252,SP500_50,1018634252,1,1465542000,
,,,,,,,,,
0.3,31851426,13724,0.3,1046369896,SP500_50,1015518226,1,1465801200,
,,,,,,,,,
0.3,31851450,13725,0.3,1051959455,SP500_50,1021517240,1,1465887600,
,,,,,,,,,
0.3,30433403,13726,0.3,1050150211,SP500_50,1020390278,1,1465974000,
,,,,,,,,,
0.3,14,13727,0.3,1058579726,SP500_50,1059084053,1,1466060400,
,,,,,,,,,
0.3,9,13728,0.3,1064808789,SP500_50,1065216827,1,1466146800,
,,,,,,,,,
0.3,35982593,13729,0.3,1065790689,SP500_50,1030089747,1,1466406000,
,,,,,,,,,
0.3,31386508,13730,0.3,1073267838,SP500_50,1041850246,1,1466492400,
,,,,,,,,,
